created_at,slug,name,updated_at,checksum,games,url,id
1352058894794,mega-man,Mega Man,1687247223,f2634e4b-520f-eabc-1d45-36d998fc32e7,"[1065, 1714, 1715, 1716, 1717, 1718, 1719, 1720, 1721, 1722, 1723, 1724, 1725, 1726, 1727, 1728, 1729, 1730, 1731, 1732, 1733, 1734, 1735, 1736, 1737, 1738, 1739, 1741, 1742, 1743, 1744, 1745, 1746, 1747, 1748, 1749, 1750, 1751, 1752, 1753, 1754, 1755, 1756, 1757, 1758, 1759, 1760, 1761, 1762, 1764, 1765, 1766, 1767, 1768, 1769, 1771, 1772, 1774, 1775, 1776, 1777, 1778, 1779, 1780, 1781, 1782, 1783, 1784, 1785, 1786, 1787, 2275, 4001, 6184, 6864, 8246, 8247, 9602, 9621, 9721, 10614, 12937, 19874, 24275, 24355, 27306, 28323, 44016, 44060, 45184, 45190, 50726, 57232, 64138, 66610, 66918, 74877, 76723, 78003, 79696, 84124, 84307, 86658, 87782, 88384, 89843, 89877, 90101, 96248, 96252, 96254, 102418, 102716, 103490, 103892, 110814, 120484, 121045, 122048, 124033, 139348, 140736, 144695, 144696, 144697, 144698, 144699, 150232, 170742, 171825, 171826, 171827, 171828, 171829, 171830, 171832, 171885, 192401, 192402, 195937, 196208, 198812, 198813, 202787, 204764, 206149, 206810, 213594, 217935, 227817, 229209, 231812, 234973, 236703, 236705, 236706, 236714, 236715, 236716, 236717, 236718, 239210, 252996]",https://www.igdb.com/franchises/mega-man,38
1390061714534,jimmy-neutron,Jimmy Neutron,1687244855,cc9eac95-f83e-fdb7-ca9f-dcdaf1fa1654,"[2769, 2966, 3779, 3780, 6478, 49291, 156151, 202110, 202111, 242423, 248496, 248695]",https://www.igdb.com/franchises/jimmy-neutron,166
1687116377653,far-universe,FAR Universe,1687116377,b00d37dc-2c91-698a-96f3-42f9d421d806,,https://www.igdb.com/franchises/far-universe,4676
1390469588483,one-piece,One Piece,1687101507,f8ed7aa1-998c-9734-d62f-008ef9332226,"[3161, 4052, 4053, 4054, 5084, 6804, 6851, 6860, 7355, 18376, 18443, 19958, 20857, 21117, 21123, 22875, 24266, 26734, 28831, 28835, 37447, 37556, 43401, 47292, 47818, 47819, 49736, 49737, 50575, 51534, 61240, 62044, 62120, 65688, 65695, 65698, 65911, 75300, 75737, 75738, 75739, 75740, 75741, 75743, 75744, 75746, 75747, 75748, 75750, 75751, 75752, 75755, 75835, 76742, 77177, 79261, 81477, 86425, 103288, 109051, 117667, 120436, 132972, 152911, 153095, 167974, 167976, 171048, 174715, 175763, 194837, 212557, 223469, 225247, 225688, 230117, 242157, 252387]",https://www.igdb.com/franchises/one-piece,225
1686961868984,dobuki-games,Dobuki Games,1686961868,6ce6957e-477c-bf5e-2204-35814ad578bd,,https://www.igdb.com/franchises/dobuki-games,4671
1686958968580,nausicaa-of-the-valley-of-the-wind,Nausicaä of the Valley of the Wind,1686958968,aa6b15d3-6a9e-8423-6762-92b3fe1fec9e,,https://www.igdb.com/franchises/nausicaa-of-the-valley-of-the-wind,4670
1318034617000,the-lord-of-the-rings,The Lord of the Rings,1686836689,1e2509dc-a34a-92e7-828c-122bcab50e16,"[774, 1052, 2965, 2972, 2973, 3025, 3092, 3154, 3155, 3156, 4844, 4969, 4978, 6500, 7056, 7890, 7892, 9256, 10798, 10799, 10800, 11077, 11574, 19098, 21155, 21596, 22458, 24290, 25773, 27421, 27918, 46778, 50417, 51193, 52198, 53360, 70055, 70056, 77176, 78501, 78742, 81467, 106764, 116584, 127953, 131430, 135736, 136790, 137042, 172604, 174867, 200817, 201347, 204460, 248460, 248677, 253198]",https://www.igdb.com/franchises/the-lord-of-the-rings,11
1686770514903,hermes-e-renato,Hermes e Renato,1686770514,db54ed1b-0210-2c31-86bd-7cb45b0dcb81,,https://www.igdb.com/franchises/hermes-e-renato,4662
1372408188524,dragon-ball,Dragon Ball,1686647524,1a641e25-c261-20ef-02bd-bd6d5a308808,"[2252, 2253, 2254, 2543, 2545, 2546, 2548, 2550, 2557, 2558, 2559, 2560, 2561, 2562, 2563, 2564, 2565, 2566, 2567, 2568, 2569, 2570, 2571, 2572, 2573, 2574, 2575, 2576, 2577, 2578, 2579, 2580, 2581, 2582, 2583, 3896, 6386, 6387, 7355, 7408, 19308, 19309, 19310, 19311, 19314, 19449, 19834, 19835, 19958, 20033, 20412, 21196, 21426, 21701, 24269, 26865, 28835, 36911, 37599, 38395, 38396, 38662, 40263, 41641, 42934, 45464, 47453, 48499, 48500, 48678, 48679, 48680, 48681, 48682, 49103, 49104, 49116, 49145, 49856, 50575, 52947, 61024, 61491, 61952, 62726, 63114, 63360, 66082, 66363, 66405, 66914, 66915, 66916, 66917, 72395, 72764, 74038, 77253, 78229, 78230, 78235, 79299, 79751, 85139, 85144, 86425, 88818, 89875, 92697, 95014, 98436, 103288, 109051, 111054, 112411, 114009, 116237, 116372, 117656, 117657, 118894, 121165, 121166, 131078, 132643, 136138, 136271, 141042, 141113, 141526, 141765, 142494, 144352, 144701, 144702, 144704, 144705, 144706, 144707, 144710, 144712, 144714, 152394, 164822, 165337, 165861, 165884, 165886, 165887, 165888, 165890, 165892, 165893, 168741, 168742, 168743, 168745, 168746, 168747, 168748, 168749, 174895, 174953, 182179, 193208, 199448, 200680, 212759, 213599, 220086, 230282, 252641, 252642, 252643]",https://www.igdb.com/franchises/dragon-ball,56
1686624918393,lets-sing,Let's Sing,1686624918,9ab10e34-f227-a724-2922-ae52ea68d98a,,https://www.igdb.com/franchises/lets-sing,4654
1372954680510,ys,Ys,1686593904,d88bcc9b-31dc-7528-cd94-a022f9430eb1,"[2411, 15449, 15450, 15451, 15453, 15455, 15456, 15457, 27304, 36701, 42316, 42772, 65102, 70166, 96317, 96318, 111847, 112195, 113431, 117495, 124500, 145897, 146074, 146536, 168535, 183660, 197609, 201313, 206128, 206129, 206522, 206523, 206524, 206537, 206639, 206640, 206826, 206827, 229176, 252843]",https://www.igdb.com/franchises/ys,67
1686520782917,breathedge,Breathedge,1686520782,ae7f545f-7f6d-ec57-a1b6-26d9482c6020,"[89326, 252870]",https://www.igdb.com/franchises/breathedge,4650
1686428537367,maplestory,MapleStory,1686428537,73dd6b12-e53f-f748-4ee3-84380639e9ff,,https://www.igdb.com/franchises/maplestory,4649
1686229658823,lupo-alberto,Lupo Alberto,1686229658,386319fd-0d97-7c36-37ba-901e877812a6,,https://www.igdb.com/franchises/lupo-alberto,4647
1686166791846,hello-neighbor,Hello Neighbor,1686166791,f35e1045-2805-35d5-e800-ffa043bace62,[153521],https://www.igdb.com/franchises/hello-neighbor,4645
1373216941293,wizardry,Wizardry,1685966937,70739c52-40ab-b255-7972-f1b8b96a217a,"[2500, 10495, 10496, 14695, 14698, 42528, 43620, 49091, 49092, 50049, 63826, 139301, 150013, 181493, 245027]",https://www.igdb.com/franchises/wizardry,73
1346600556558,resident-evil,Resident Evil,1685966601,5102ae08-03f0-f17c-ce08-778640bd426b,"[424, 497, 847, 880, 966, 967, 968, 969, 970, 971, 972, 973, 974, 975, 976, 977, 978, 1082, 6864, 7725, 8247, 8248, 8254, 9721, 12530, 15108, 19562, 19686, 19886, 20065, 20456, 20622, 21533, 21654, 21666, 22993, 23215, 23251, 23377, 24223, 24347, 24369, 24869, 25817, 27018, 27019, 27040, 27395, 41858, 41862, 44553, 53505, 53506, 53790, 55163, 61488, 75236, 75449, 77341, 82423, 82435, 83114, 84412, 89877, 90566, 99534, 102075, 102722, 105979, 110408, 110409, 110809, 111326, 115115, 116026, 116027, 116028, 116029, 120484, 122108, 129858, 130004, 132181, 132952, 136051, 142740, 142743, 142810, 142812, 142813, 145007, 145009, 145048, 145054, 145056, 145057, 145191, 145193, 145195, 145197, 145201, 145750, 150045, 165142, 170052, 170054, 170055, 172560, 186400, 204721, 204722, 213875, 217560, 217561, 217562, 217953, 221401, 221404, 222557, 222558, 222561, 223105, 223106, 225578, 228709, 230951, 230974, 242726, 250644, 251369]",https://www.igdb.com/franchises/resident-evil,29
1389204888801,tamagotchi,Tamagotchi,1685955084,ec501528-af3a-c6b5-b9fe-554ffeaec2e3,"[3611, 5211, 11284, 20491, 20607, 26544, 37792, 39342, 69250, 77578, 77619, 86866, 194325, 219346, 229510, 229837, 229839, 229842, 229845, 229846, 229847, 229849, 229850, 229868, 229869, 229871, 229872, 229938, 229942, 229943, 229945, 229946, 229948, 229950, 229951, 229952, 229953, 229954, 229955, 229957, 229958, 229959, 229960, 229961, 229962, 229963, 229970, 229991, 229992, 230017, 230018, 230019, 230020, 230021, 230022, 230026, 230027, 230028, 230030, 230031, 230032, 230033, 230034, 230036, 230038, 230043, 230044, 230045, 230046, 230047, 230048, 230049, 230051, 230053, 230055, 230056, 230058, 230060, 230061, 230062, 230065, 230066, 230067, 230068, 230069, 230070, 230071, 230072, 230074, 230075, 230076, 230077, 230078, 230080, 230083, 230084, 230117, 230130, 230137, 230141, 230159, 230183, 230184, 230186, 250535, 251591]",https://www.igdb.com/franchises/tamagotchi,155
1402471752256,initial-d,Initial D,1685933192,5ac14404-c125-82ef-9c3b-4609fe11be78,"[7354, 45992, 55920, 55923, 55924, 62308, 62557, 62558, 62559, 77433, 80479, 92218, 130423, 130424, 137014, 137560, 171294, 196740, 201776, 229408]",https://www.igdb.com/franchises/initial-d,442
1381738008387,harry-potter,Harry Potter,1685930508,4cb0fe7d-1649-ad00-9983-c6e3c5e1a939,"[341, 3011, 3149, 3150, 3941, 3942, 3943, 3944, 4904, 4905, 4906, 11077, 20743, 22191, 25083, 25099, 49468, 66432, 66631, 69389, 75563, 77631, 78288, 96159, 110433, 112660, 115430, 117003, 117322, 118554, 125209, 136625, 166321, 166322, 166325, 166333, 166336, 166354, 166361, 166362, 166523, 198753, 198754, 198755, 198757, 198758, 198759, 206375, 214440, 228268, 237550, 237596, 237616, 238009, 242439, 246166, 248544, 248545, 251591]",https://www.igdb.com/franchises/harry-potter,133
1368777568760,the-avengers,The Avengers,1685731433,83e861cc-edd2-ca87-5a19-5aa54f61fe9c,"[2050, 5315, 7816, 8246, 8248, 26950, 39361, 77283, 113109, 115019, 119172, 132980, 133844, 137633, 137663, 137699, 137717, 137757, 138034, 138179, 138181, 143538, 144774, 154632, 251377]",https://www.igdb.com/franchises/the-avengers,49
1685608883532,stuart-little,Stuart Little,1685608883,110f01b1-37b4-4234-7fc8-acfdf1acf6c8,,https://www.igdb.com/franchises/stuart-little,4631
1359738283538,dungeons-dragons,Dungeons & Dragons,1685604144,8248ef84-9db3-81ec-68c5-67d7ba08e449,"[5, 6, 81, 82, 83, 84, 214, 216, 674, 753, 832, 876, 1840, 1880, 1908, 2418, 2456, 2461, 2464, 2465, 2466, 2491, 2504, 2507, 2508, 2515, 2524, 2531, 3138, 3144, 4270, 4486, 5384, 5467, 5613, 5621, 5629, 5630, 5631, 5655, 5819, 7899, 7900, 8248, 8603, 8622, 8732, 8829, 9179, 9225, 10253, 12041, 12071, 12113, 12760, 12761, 12764, 14292, 14474, 14556, 15127, 21567, 22588, 22831, 23719, 27988, 28972, 36240, 47126, 47127, 48113, 50322, 50323, 51808, 51818, 55805, 69782, 87685, 91688, 96492, 119171, 124892, 124906, 124944, 124967, 125019, 125300, 125316, 127348, 136374, 141477, 143699, 148042, 148269, 155077, 210699, 251497]",https://www.igdb.com/franchises/dungeons-dragons,43
1685548354268,warhammer-age-of-sigmar,Warhammer Age of Sigmar,1685548892,1cd176b5-3f3d-b1b0-6186-0de1a1a5e117,,https://www.igdb.com/franchises/warhammer-age-of-sigmar,4630
1391186746330,tomb-raider,Tomb Raider,1685532249,6231b444-67e9-4ea9-0f97-526894b90c6f,"[769, 912, 1156, 1157, 1158, 1159, 1160, 1161, 1162, 1163, 1164, 2537, 7323, 7325, 14774, 18809, 23331, 24890, 25219, 27554, 27555, 28131, 36878, 37777, 44886, 49993, 50879, 53817, 53818, 68115, 84173, 86503, 110844, 113987, 113988, 115200, 116003, 116800, 117711, 120162, 123009, 123051, 142826, 143139, 144991, 146717, 146718, 146720, 154439, 159319, 161713, 165176, 165177, 165178, 165181, 165184, 165185, 165186, 196567, 198245, 202972, 214844, 218832, 248535, 248536]",https://www.igdb.com/franchises/tomb-raider,279
1301998703000,warhammer-40-000,"Warhammer 40,000",1685413358,a1946f69-683e-663d-5fe2-e2e2dad0fc2b,"[257, 465, 466, 467, 468, 469, 470, 578, 4330, 6058, 6293, 6879, 7045, 7241, 7630, 7648, 8713, 9389, 9550, 11364, 11450, 12521, 12770, 17609, 17732, 18086, 18310, 18726, 18980, 23579, 24113, 26705, 26846, 29270, 30283, 30323, 30791, 30804, 31633, 31692, 32602, 32667, 32668, 32716, 33186, 34371, 34420, 34620, 53641, 53642, 53643, 53644, 53888, 53889, 53890, 53893, 74199, 76410, 76731, 83844, 86269, 88461, 96402, 100354, 111744, 111745, 111746, 118770, 120157, 124951, 124955, 132207, 143313, 143424, 143648, 143650, 146646, 148716, 148965, 149297, 149298, 149304, 149306, 149308, 149311, 149312, 149313, 149314, 149315, 149316, 152266, 154795, 155353, 185252, 186034, 200657, 203256, 203258, 203271, 203272, 203274, 203298, 250904, 250908, 251220]",https://www.igdb.com/franchises/warhammer-40-000,6
1390215131078,the-fairly-oddparents,The Fairly OddParents,1685346593,72371c4b-469b-1c10-5865-06eda79a7ecc,"[2769, 2784, 3911, 3912, 18256, 18257, 43481, 78800, 202110, 202111, 248497, 248519]",https://www.igdb.com/franchises/the-fairly-oddparents,195
1398204586383,danny-phantom,Danny Phantom,1685343851,da98e0f2-5972-3237-c056-95d20f0aed6c,"[2769, 2784, 6365, 6366, 43481, 65157, 144582, 156151, 202110, 202111, 248519]",https://www.igdb.com/franchises/danny-phantom,403
1390215120956,digimon,Digimon,1685343248,578497bd-7318-3f24-0e34-1825a5032130,"[3877, 3878, 4133, 6374, 6375, 6376, 8613, 8614, 9286, 11391, 13561, 15705, 19678, 20609, 21521, 25791, 27920, 36508, 37550, 37554, 37697, 58808, 64699, 66461, 67307, 78285, 80507, 85664, 105417, 108939, 112400, 112401, 120551, 141341, 141342, 174707, 185990, 194324, 198724, 198725, 202964, 203235, 203236, 203237, 234255]",https://www.igdb.com/franchises/digimon,191
1391539354584,garfield,Garfield,1685342090,b0851d0a-6973-b179-9e97-2f219386c782,"[4882, 4883, 5891, 6416, 6417, 12111, 12112, 19736, 23734, 25163, 35467, 43445, 43545, 99217, 121230, 130887, 153452, 156151, 200890, 218912, 234566, 234567, 234569, 234570, 234571]",https://www.igdb.com/franchises/garfield,302
1374172772098,tetris,tetris,1685194123,0011e3ec-bfdf-5c13-3ff6-31164c51b91e,"[2631, 2739, 3339, 3346, 3398, 3612, 4200, 5217, 6866, 6896, 8194, 8197, 9083, 9250, 14531, 18599, 20712, 20766, 20985, 21099, 21166, 23709, 25022, 25023, 25024, 25026, 25027, 28455, 37842, 38371, 38586, 39403, 43727, 45789, 46793, 48969, 49875, 51179, 63150, 64306, 64898, 66791, 70207, 74305, 77458, 77785, 78032, 78699, 79545, 80285, 84680, 86490, 88894, 91204, 92457, 103221, 115282, 120266, 123113, 130749, 131318, 131503, 133313, 133912, 133960, 134117, 135999, 137132, 137623, 139944, 145213, 145631, 145723, 145807, 150163, 152167, 158991, 165353, 178110, 178293, 179707, 179708, 179709, 179710, 180279, 185669, 202059, 203088, 203099, 203100, 203101, 203104, 203105, 203106, 203108, 203109, 203110, 203111, 203112, 203113, 203114, 203115, 203117, 205583, 208279, 213370, 213708, 215381, 215387, 218085, 218532, 218934, 218935, 228267, 229069, 231559, 233647, 233648, 234079, 234080, 234081, 234082, 234083, 236647, 236679, 236719, 238199, 241151, 241761, 243183, 250372, 251021, 251023]",https://www.igdb.com/franchises/tetris,79
1685192297866,pole-chudes,Pole Chudes,1685192297,2b7aa722-6a56-e6e1-4bc0-bb96c5e44d64,,https://www.igdb.com/franchises/pole-chudes,4627
1685033178729,jorels-brother,Jorel's Brother,1685033178,53c046f5-b981-5edd-5522-192c4b4622b7,,https://www.igdb.com/franchises/jorels-brother,4620
1390643098156,future-gpx-cyber-formula,Future GPX Cyber Formula,1685019529,dff06682-1239-ed5c-204a-af7f83377ee5,"[4150, 214835]",https://www.igdb.com/franchises/future-gpx-cyber-formula,242
1684858301492,nissin,Nissin,1684858301,c487032f-6e35-c734-2996-37965e9e269b,,https://www.igdb.com/franchises/nissin,4616
1388612911851,barbie,Barbie,1684821721,278b5520-925a-9a79-51ef-f7063451d15e,"[3307, 3308, 3309, 3310, 3311, 3312, 3313, 3314, 3316, 3317, 3318, 16671, 23781, 43915, 45164, 45175, 72386, 117136, 125306, 130593, 142980, 144332, 144856, 200593, 200594, 200596, 200601, 209062, 218050, 218051, 228545, 228546, 245562, 245563, 245564, 245565, 245566, 245567, 245568, 245569, 245570, 248601, 248681]",https://www.igdb.com/franchises/barbie,150
1383764398626,halo,Halo,1684751337,c5fda29c-d12a-d1b9-e1f7-ded54b4d08f2,"[740, 986, 987, 988, 989, 990, 991, 2640, 3122, 4839, 6803, 7348, 7849, 11570, 20855, 24782, 26183, 26731, 37383, 41608, 43955, 43956, 45144, 45145, 45147, 45148, 45149, 60459, 72766, 75413, 75417, 84476, 102066, 103281, 125009, 136481, 137288, 140945, 141820, 141865, 182199, 196656, 205048, 205049, 205050, 205051, 205052, 205053, 205054, 205055, 214786, 225485, 228921, 230231, 233695, 243116, 250295]",https://www.igdb.com/franchises/halo,137
1684636939330,disney-tsum-tsum,Disney Tsum Tsum,1684636939,7f317cd8-981f-2a3d-e9ac-5c6db4aee23f,,https://www.igdb.com/franchises/disney-tsum-tsum,4609
1390847409278,zatch-bell,Zatch Bell!,1684593962,d13b042c-efc6-322d-4fb2-06995c3d42c2,"[4584, 4585, 124491]",https://www.igdb.com/franchises/zatch-bell,260
1322595520000,the-matrix,The Matrix,1684373118,5fa5bfb6-c64a-f3d9-3f30-6ff0afa4c628,"[1003, 1004, 1005, 185251]",https://www.igdb.com/franchises/the-matrix,19
1391643699901,icarly,iCarly,1684331847,35f80d30-a404-ded8-9e38-5d70bc1bc6d5,"[4921, 4922, 25187, 141486, 210060, 210076]",https://www.igdb.com/franchises/icarly,314
1396951912467,robocop,RoboCop,1684309958,ded6e734-ba39-e452-e851-957e6fbc114b,"[6013, 6853, 8195, 12749, 12844, 19695, 25167, 44464, 59110, 68362, 112909, 131178, 133266, 139440, 154775, 198282, 198283, 198284, 198285, 198286, 198287, 198288, 198289, 198876, 217683, 217684, 218942, 219017, 228781, 228782, 242810]",https://www.igdb.com/franchises/robocop,387
1684261322734,madou-monogatari,Madou Monogatari,1684261322,32bdbbbb-b2ab-d7ef-6d8a-d1a3fbcb73b4,,https://www.igdb.com/franchises/madou-monogatari,4601
1684256345732,planet-x,Planet X,1684256345,7aa4bea2-3d69-cc33-699b-1678342e4410,,https://www.igdb.com/franchises/planet-x,4600
1684239229867,tensai-bakabon,Tensai Bakabon,1684239229,2513db25-dbe8-cd9f-8720-45048fa41132,,https://www.igdb.com/franchises/tensai-bakabon,4599
1684152146506,narcos,Narcos,1684152146,f2ee873e-7155-7d02-9782-eee9e5d20dfd,,https://www.igdb.com/franchises/narcos,4596
1326204891000,alien,Alien,1684117141,dd0ed036-10d0-f0dd-839e-616e6485441b,"[560, 594, 1021, 2169, 4754, 5720, 6825, 8477, 8908, 9979, 12240, 12939, 13301, 13679, 13680, 15459, 15460, 15464, 15552, 15553, 15554, 15555, 19214, 20087, 20606, 21675, 27889, 36810, 36811, 38520, 41606, 46714, 47480, 48965, 69691, 80034, 82019, 82374, 112657, 117903, 118042, 118179, 118182, 118183, 118184, 118185, 118186, 118187, 124299, 125139, 139320, 144153, 153551, 153552, 197779, 204435, 217680, 224408, 247527]",https://www.igdb.com/franchises/alien,23
1392069842050,where-the-wild-things-are,Where the Wild Things Are,1683876553,908ca7df-9414-0191-2168-23bd20504699,"[5278, 200809]",https://www.igdb.com/franchises/where-the-wild-things-are,355
1390241117501,flushed-away,Flushed Away,1683876083,4f148a07-a782-eee4-9625-cb91d9c67e5a,"[3917, 228916]",https://www.igdb.com/franchises/flushed-away,204
1301495590000,final-fantasy,Final Fantasy,1683851242,222502a9-2871-0713-b64e-0c6309b0ee92,"[359, 383, 384, 385, 386, 387, 388, 389, 391, 392, 393, 394, 395, 396, 397, 398, 399, 401, 402, 403, 405, 406, 407, 408, 409, 410, 411, 412, 413, 414, 415, 416, 417, 418, 419, 420, 421, 423, 425, 426, 427, 428, 1361, 2407, 2408, 2449, 5679, 6902, 7356, 7398, 7399, 7400, 7413, 9585, 10319, 11169, 11214, 14144, 14723, 14729, 16474, 16587, 17463, 18068, 18069, 18070, 19080, 19334, 19455, 19600, 19865, 20597, 20655, 21054, 21207, 21628, 21779, 21880, 21899, 22894, 22895, 22896, 22897, 22899, 22900, 22901, 22902, 22903, 22904, 22905, 22906, 22907, 22908, 22909, 23016, 23265, 24010, 24288, 24400, 26625, 26904, 27410, 28002, 31551, 36831, 36998, 37087, 37193, 37291, 38492, 38493, 41052, 41830, 41831, 41834, 41835, 41836, 41837, 41838, 41839, 41840, 41841, 41842, 41843, 41845, 41848, 41851, 41852, 41853, 41854, 41855, 41856, 49559, 51532, 54550, 55034, 55035, 55049, 57793, 62328, 66404, 69176, 71219, 75680, 75681, 76160, 76163, 76430, 77234, 80033, 80877, 81206, 84142, 84174, 88970, 89894, 90101, 90563, 101214, 106819, 108156, 109276, 109461, 109465, 112412, 112885, 113632, 119374, 119576, 121688, 121717, 125583, 127832, 127876, 127879, 129157, 131995, 133236, 133834, 133838, 134226, 136224, 137130, 141504, 143194, 143232, 143246, 144024, 144037, 144038, 144040, 144689, 145817, 146022, 146069, 146170, 146214, 146218, 146428, 146617, 146620, 146774, 146852, 147011, 147061, 147086, 152250, 158980, 158981, 158982, 158983, 158984, 158985, 159253, 159296, 172426, 178322, 178323, 186630, 203524, 203538, 205201, 205673, 205703, 207021, 207026, 207028, 212758, 213594, 214986, 217556, 217790, 221522, 221523, 221525, 221526, 221528, 221529, 221530, 221533, 221536, 221537, 221538, 221539, 221540, 221541, 221542, 221543, 221544, 221545, 221546, 221547, 221548, 221549, 222701, 227675, 228886, 231017, 231406, 246956, 247245]",https://www.igdb.com/franchises/final-fantasy,4
1683828848603,a-turma-do-arrepio,A Turma do Arrepio,1683828848,46402aba-ad70-e6ec-593a-c0b262b51304,,https://www.igdb.com/franchises/a-turma-do-arrepio,4594
1389874979180,madagascar,Madagascar,1683680662,07d928a8-0812-7c5f-1d2b-c74b6f5af306,"[3764, 3765, 3766, 3767, 3768, 18273, 61836, 116787, 138067, 228916, 230396, 230436, 231385, 242848, 243270, 248476, 248477]",https://www.igdb.com/franchises/madagascar,164
1391703733694,mlb,MLB,1683556889,9a5e91ea-c51b-fd8f-dbcf-8e9012454b64,"[2212, 3540, 3947, 3984, 4989, 4990, 4991, 4992, 4993, 5009, 5010, 5011, 5072, 5380, 5682, 5711, 6240, 6435, 7063, 7064, 7073, 7369, 7370, 7371, 7372, 7373, 7374, 7375, 8655, 8906, 8907, 9615, 9642, 18022, 20525, 20562, 20724, 20781, 21157, 22772, 23537, 23700, 23819, 24089, 24132, 25310, 28190, 28191, 28193, 28194, 28196, 28197, 38427, 40288, 42507, 46345, 46428, 46546, 47327, 47334, 47371, 47409, 47568, 49399, 61354, 61355, 61357, 67797, 69275, 71443, 71888, 72275, 75546, 80116, 80424, 81662, 84443, 90064, 91746, 94110, 95918, 96055, 96267, 96270, 99955, 100337, 101669, 111654, 118909, 119070, 125013, 130783, 133805, 136218, 142825, 143260, 145538, 146034, 149138, 164688, 171986, 176096, 188661, 196514, 196516, 210125, 218304, 218908, 230593, 234507, 237756, 248539, 248540]",https://www.igdb.com/franchises/mlb,325
1374692288012,looney-tunes,Looney Tunes,1683556777,e9f3de4e-649e-cd4d-1863-6d6a8080f8be,"[2719, 3044, 3045, 3051, 3052, 3053, 3054, 3336, 3345, 3979, 4194, 4460, 4461, 4518, 4977, 5903, 7814, 8065, 8066, 8076, 8077, 8097, 8098, 8099, 8131, 8132, 8133, 8134, 8135, 8136, 8137, 8723, 8724, 25800, 36326, 42585, 46096, 49097, 50050, 67271, 83904, 97314, 144564, 146073, 153450, 158990, 198703, 198805, 198899, 214982, 217947, 218039, 218047, 218048, 227827, 241158, 247576, 247599, 248448]",https://www.igdb.com/franchises/looney-tunes,92
1683553334121,sokobear,Sokobear,1683553334,1af4e6c7-8b85-e773-997d-34a8d309b10c,,https://www.igdb.com/franchises/sokobear,4587
1389159475418,shadowman,Shadowman,1683541999,207ac7c3-dbce-9247-64f8-0ed2bb0ccd1c,"[3599, 131889, 248845]",https://www.igdb.com/franchises/shadowman,153
1390429294657,nhl,NHL,1683533549,65405baf-626e-14ec-466f-f99421059504,"[813, 814, 815, 816, 817, 818, 824, 856, 875, 952, 953, 954, 2986, 3003, 3561, 3562, 3563, 3564, 4043, 4044, 4045, 4046, 4047, 4048, 4509, 5068, 5069, 5070, 5071, 5405, 5826, 5964, 5965, 5966, 7119, 7324, 8839, 8840, 8841, 11075, 11650, 19464, 19559, 19732, 19759, 20428, 20430, 20431, 20432, 20433, 20434, 21258, 21625, 24116, 24142, 24162, 27062, 36847, 36848, 42479, 42655, 43696, 43761, 44843, 45001, 45121, 45122, 45124, 45125, 45126, 59621, 74037, 74536, 80419, 83749, 103500, 119947, 128897, 138071, 138538, 140900, 140901, 142607, 146213, 165197, 172557, 206295, 210102, 210499, 214668, 214675, 220088, 229285, 242264, 242265, 242266, 248585]",https://www.igdb.com/franchises/nhl,220
1391980092608,space-chimps,Space Chimps,1683533451,03210095-cf95-4751-19c7-bd7bd3f7d824,"[5172, 200685]",https://www.igdb.com/franchises/space-chimps,343
1390215165060,dragon-ball-z,Dragon Ball Z,1683507392,cda49ee0-4d64-c4cb-4a49-90e5950fb90c,"[225254, 248731]",https://www.igdb.com/franchises/dragon-ball-z,201
1683478586026,foodfight,Foodfight!,1683478586,dd525313-fdc1-40f4-59f4-b816d3c31d17,,https://www.igdb.com/franchises/foodfight,4583
1318786536000,nba,NBA,1683425814,efca1aac-28fc-f984-04fe-602aec3ae39c,"[808, 809, 811, 3397, 3549, 3550, 3551, 3552, 3553, 3554, 4029, 4030, 4031, 4032, 4033, 4034, 4035, 4036, 4037, 4551, 5054, 5056, 5057, 5058, 5059, 5061, 5063, 5329, 5330, 5825, 5950, 5951, 6904, 7107, 7381, 7614, 7717, 8832, 8833, 8834, 8835, 8836, 8837, 8838, 8995, 11074, 11525, 18819, 19712, 20134, 20260, 20261, 20262, 20263, 20639, 20729, 24114, 24321, 25907, 26013, 26772, 28081, 28836, 36874, 36957, 37285, 40205, 42482, 42638, 43718, 43719, 43780, 43861, 45486, 45552, 45573, 46067, 46284, 46344, 46406, 46596, 47414, 48226, 49010, 49011, 49902, 49904, 52624, 52625, 53402, 53404, 53405, 53406, 53408, 58315, 67745, 72053, 73962, 78678, 80851, 82546, 83762, 83763, 86669, 87037, 88856, 94616, 96487, 103218, 103275, 108456, 110326, 114284, 114285, 118731, 118944, 122077, 122078, 125191, 127918, 134599, 136210, 136398, 142270, 146184, 148124, 157446, 158592, 158594, 158595, 198835, 207393, 208715, 208757, 216409, 217716, 217742, 228849, 229283, 230484, 242257, 242985, 242986, 242987, 248618, 248770, 248771, 248772, 248773, 248774, 248775, 248776, 248777, 248778]",https://www.igdb.com/franchises/nba,16
